"list_hover href","list_hover src","d-flex href","product-list__price","card__text"
"https://jewelbox.co.in/swastika-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753687367.jpg","https://jewelbox.co.in/swastika-diamond-encrusted-earstuds/","₹22,397","Swastika Diamond Encrusted Earstuds"
"https://jewelbox.co.in/glorious-green-stone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0377-front.jpg","https://jewelbox.co.in/glorious-green-stone-diamond-earrings/","₹2,06,138","Glorious Green Stone Diamond Earrings"
"https://jewelbox.co.in/promise-me-forever-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0853-front-2.jpg","https://jewelbox.co.in/promise-me-forever-diamond-danglers/","₹1,15,347","Promise Me Forever Diamond Danglers"
"https://jewelbox.co.in/stack-of-feathers-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0159-2.jpg","https://jewelbox.co.in/stack-of-feathers-diamond-drop-earrings/","₹64,197","Stack of Feathers Diamond Drop Earrings"
"https://jewelbox.co.in/victorian-gracie-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/01/WER0379-front-1.jpg","https://jewelbox.co.in/victorian-gracie-diamond-earrings/","₹1,65,478","Victorian Gracie Diamond Earrings"
"https://jewelbox.co.in/delightful-blossom-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753689004.jpg","https://jewelbox.co.in/delightful-blossom-diamond-earstuds/","₹18,710","Delightful Blossom Diamond Earstuds"
"https://jewelbox.co.in/aurora-in-north-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0846-2-2.jpg","https://jewelbox.co.in/aurora-in-north-diamond-ear-studs/","₹47,635","Aurora In North Diamond Ear Studs"
"https://jewelbox.co.in/cascading-leaves-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0313-2.jpg","https://jewelbox.co.in/cascading-leaves-diamond-dangler-earrings/","₹1,24,173","Cascading Leaves Diamond Dangler Earrings"
"https://jewelbox.co.in/adorned-loop-drop-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/05/WER1190-frontYG.jpg","https://jewelbox.co.in/adorned-loop-drop-diamond-earrings/","₹1,00,211","Adorned  Loop Drop Diamond Earrings"
"https://jewelbox.co.in/enchanting-ovals-clustered-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0107-2.jpg","https://jewelbox.co.in/enchanting-ovals-clustered-diamond-earrings/","₹41,497","Enchanting Ovals Clustered Diamond Earrings"
"https://jewelbox.co.in/romanian-princess-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0884.0.50-CT-front-2.jpg","https://jewelbox.co.in/romanian-princess-diamond-ear-studs/","₹35,575","Romanian Princess Diamond Ear Studs"
"https://jewelbox.co.in/teddy-bear-diamond-earstuds-for-kids/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0153-2.jpg","https://jewelbox.co.in/teddy-bear-diamond-earstuds-for-kids/","₹32,335","Teddy Bear Diamond Earstuds for Kids"
"https://jewelbox.co.in/floral-oval-and-marquise-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0363-2.jpg","https://jewelbox.co.in/floral-oval-and-marquise-diamond-earstuds/","₹1,09,719","Floral Oval and Marquise Diamond Earstuds"
"https://jewelbox.co.in/vega-capella-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2031/08/WER0504-front.jpg","https://jewelbox.co.in/vega-capella-diamond-ear-studs/","₹58,779","Vega Capella Diamond Ear Studs"
"https://jewelbox.co.in/serene-drop-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0169-2.jpg","https://jewelbox.co.in/serene-drop-diamond-earrings/","₹1,31,168","Serene Drop Diamond Earrings"
"https://jewelbox.co.in/valentine-hanging-hearts-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER08511-3.jpg","https://jewelbox.co.in/valentine-hanging-hearts-diamond-earrings/","₹1,24,301","Valentine Hanging Hearts Diamond Earrings"
"https://jewelbox.co.in/genevia-green-stone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0267-front.jpg","https://jewelbox.co.in/genevia-green-stone-diamond-earrings/","₹83,041","Genevia Green Stone Diamond Earrings"
"https://jewelbox.co.in/mesmerising-maze-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0124-2.jpg","https://jewelbox.co.in/mesmerising-maze-diamond-earstuds/","₹1,02,293","Mesmerising Maze Diamond Earstuds"
"https://jewelbox.co.in/little-shooting-star-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1753683577.jpg","https://jewelbox.co.in/little-shooting-star-diamond-ear-studs/","₹18,560","Little Shooting Star Diamond Ear Studs"
"https://jewelbox.co.in/sunflowers-on-a-wheel-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0197-2.jpg","https://jewelbox.co.in/sunflowers-on-a-wheel-diamond-earstuds/","₹97,814","Sunflowers on a Wheel Diamond Earstuds"
"https://jewelbox.co.in/everyday-glam-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0114-2.jpg","https://jewelbox.co.in/everyday-glam-diamond-earrings/","₹75,238","Everyday Glam Diamond Earrings"
"https://jewelbox.co.in/sparkling-lantern-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753523126.jpg","https://jewelbox.co.in/sparkling-lantern-diamond-earrings/","₹19,709","Sparkling Lantern Diamond Earrings"
"https://jewelbox.co.in/scintillating-petals-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0343-front.jpg","https://jewelbox.co.in/scintillating-petals-diamond-earstuds/","₹65,667","Scintillating Petals Diamond Earstuds"
"https://jewelbox.co.in/stars-in-the-galaxy-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0194-2.jpg","https://jewelbox.co.in/stars-in-the-galaxy-diamond-earstuds/","₹92,594","Stars in the Galaxy Diamond Earstuds"
"https://jewelbox.co.in/petite-flora-garden-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753705538.jpg","https://jewelbox.co.in/petite-flora-garden-diamond-studs/","₹21,093","Petite Flora Garden Diamond Studs"
"https://jewelbox.co.in/sparkling-pear-diamond-cluster-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/08/WER0174-front.jpg","https://jewelbox.co.in/sparkling-pear-diamond-cluster-stud-earrings/","₹1,79,709","Sparkling Pear Diamond Cluster Stud Earrings"
"https://jewelbox.co.in/rhombus-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0195-2.jpg","https://jewelbox.co.in/rhombus-diamond-encrusted-earstuds/","₹1,08,863","Rhombus Diamond Encrusted Earstuds"
"https://jewelbox.co.in/artsy-marquise-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0200-2.jpg","https://jewelbox.co.in/artsy-marquise-diamond-drop-earrings/","₹1,21,528","Artsy Marquise Diamond Drop Earrings"
"https://jewelbox.co.in/majestic-dome-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0339-front.jpg","https://jewelbox.co.in/majestic-dome-diamond-earstuds/","₹93,623","Majestic Dome Diamond Earstuds"
"https://jewelbox.co.in/novem-quad-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0355-2.jpg","https://jewelbox.co.in/novem-quad-diamond-earstuds/","₹80,665","Novem Quad Diamond Earstuds"
"https://jewelbox.co.in/serene-snowflake-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0338-front.jpg","https://jewelbox.co.in/serene-snowflake-diamond-earstuds/","₹80,363","Serene Snowflake Diamond Earstuds"
"https://jewelbox.co.in/scarlet-marquise-diamond-ear-drops/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0848-front-2.jpg","https://jewelbox.co.in/scarlet-marquise-diamond-ear-drops/","₹1,30,440","Scarlet Marquise Diamond Ear Drops"
"https://jewelbox.co.in/luminous-jewel-drop-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0302-2.jpg","https://jewelbox.co.in/luminous-jewel-drop-diamond-dangler-earrings/","₹1,74,820","Luminous Jewel Drop Diamond Dangler Earrings"
"https://jewelbox.co.in/stunning-pretty-bow-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0976-2.jpg","https://jewelbox.co.in/stunning-pretty-bow-diamond-earrings/","₹1,19,886","Stunning Pretty Bow Diamond Earrings"
"https://jewelbox.co.in/gleaming-bloom-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0436-2.jpg","https://jewelbox.co.in/gleaming-bloom-diamond-earstuds/","₹55,932","Gleaming Bloom Diamond Earstuds"
"https://jewelbox.co.in/sparkling-wonder-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2016/08/WER0334-front.jpg","https://jewelbox.co.in/sparkling-wonder-diamond-stud-earrings/","₹69,474","Sparkling Wonder Diamond Stud Earrings"
"https://jewelbox.co.in/heavenly-blue-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0847-front-2.jpg","https://jewelbox.co.in/heavenly-blue-diamond-drop-earrings/","₹1,02,569","Heavenly Blue Diamond Drop Earrings"
"https://jewelbox.co.in/stars-in-space-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0945-2-3.jpg","https://jewelbox.co.in/stars-in-space-diamond-earrings/","₹40,004","Stars In Space Diamond Earrings"
"https://jewelbox.co.in/edge-of-grace-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0353-2.jpg","https://jewelbox.co.in/edge-of-grace-diamond-earstuds/","₹56,365","Edge Of Grace Diamond Earstuds"
"https://jewelbox.co.in/regal-snowflake-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0446-2.jpg","https://jewelbox.co.in/regal-snowflake-diamond-earstuds/","₹1,03,342","Regal Snowflake Diamond Earstuds"
"https://jewelbox.co.in/enchanting-arc-diamond-ear-cuffs-for-piercings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0438-2.jpg","https://jewelbox.co.in/enchanting-arc-diamond-ear-cuffs-for-piercings/","₹49,923","Enchanting Arc Diamond Ear Cuffs for Piercings"
"https://jewelbox.co.in/flamingo-lustre-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0356-2.jpg","https://jewelbox.co.in/flamingo-lustre-diamond-earstuds/","₹96,563","Flamingo Lustre Diamond Earstuds"
"https://jewelbox.co.in/fabulous-flower-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0189-2.jpg","https://jewelbox.co.in/fabulous-flower-diamond-stud-earrings/","₹85,340","Fabulous Flower Diamond Stud Earrings"
"https://jewelbox.co.in/french-smart-and-chic-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0499-2.jpg","https://jewelbox.co.in/french-smart-and-chic-diamond-earrings/","₹41,470","French Smart And Chic Diamond Earrings"
"https://jewelbox.co.in/pearly-delight-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0242-2.jpg","https://jewelbox.co.in/pearly-delight-diamond-dangler-earrings/","₹2,05,254","Pearly Delight Diamond Dangler Earrings"
"https://jewelbox.co.in/pear-perfect-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0852-front-2.jpg","https://jewelbox.co.in/pear-perfect-diamond-danglers/","₹61,943","Pear Perfect Diamond Danglers"
"https://jewelbox.co.in/glorious-chakra-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0198-2.jpg","https://jewelbox.co.in/glorious-chakra-diamond-earstuds/","₹92,127","Glorious Chakra Diamond Earstuds"
"https://jewelbox.co.in/gleaming-kite-shaped-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762510544.jpg","https://jewelbox.co.in/gleaming-kite-shaped-diamond-stud-for-men/","₹5,992","Gleaming Kite Shaped Diamond Stud For Men"
"https://jewelbox.co.in/galactic-wonder-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0113-3.jpg","https://jewelbox.co.in/galactic-wonder-diamond-stud-earrings/","₹1,06,027","Galactic Wonder Diamond Stud Earrings"
"https://jewelbox.co.in/nebula-solar-flare-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2021/08/WER0492-front.jpg","https://jewelbox.co.in/nebula-solar-flare-diamond-earrings/","₹1,30,462","Nebula Solar Flare Diamond Earrings"
"https://jewelbox.co.in/shimmering-star-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0336-2.jpg","https://jewelbox.co.in/shimmering-star-diamond-earstuds/","₹79,911","Shimmering Star Diamond Earstuds"
"https://jewelbox.co.in/drops-of-star-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0459-2.jpg","https://jewelbox.co.in/drops-of-star-diamond-danglers/","₹1,21,224","Drops Of Star Diamond Danglers"
"https://jewelbox.co.in/blooming-love-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0472-2.jpg","https://jewelbox.co.in/blooming-love-diamond-encrusted-earstuds/","₹56,079","Blooming Love Diamond Encrusted Earstuds"
"https://jewelbox.co.in/mary-and-the-hoop-diamond-encrusted-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0274-2.jpg","https://jewelbox.co.in/mary-and-the-hoop-diamond-encrusted-earrings/","₹1,13,813","Mary and the Hoop Diamond Encrusted Earrings"
"https://jewelbox.co.in/floral-fantasy-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2021/08/WER0448-front.jpg","https://jewelbox.co.in/floral-fantasy-diamond-earstuds/","₹1,56,799","Floral Fantasy Diamond Earstuds"
"https://jewelbox.co.in/twinkling-constellation-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0213-2.jpg","https://jewelbox.co.in/twinkling-constellation-diamond-dangler-earrings/","₹73,187","Twinkling Constellation Diamond Dangler Earrings"
"https://jewelbox.co.in/light-of-festivities-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0503-2.jpg","https://jewelbox.co.in/light-of-festivities-diamond-ear-studs/","₹82,217","Light Of Festivities Diamond Ear Studs"
"https://jewelbox.co.in/classy-solitaire-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0450-2.jpg","https://jewelbox.co.in/classy-solitaire-diamond-earstuds/","₹55,479","Classy Solitaire Diamond Earstuds"
"https://jewelbox.co.in/grace-mary-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0849-front-2.jpg","https://jewelbox.co.in/grace-mary-diamond-ear-studs/","₹63,641","Grace Mary Diamond Ear Studs"
"https://jewelbox.co.in/exquisite-garden-posy-ear-stud/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0943-2-2.jpg","https://jewelbox.co.in/exquisite-garden-posy-ear-stud/","₹55,237","Exquisite Garden Posy Ear Stud"
"https://jewelbox.co.in/wonder-windmill-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0957-2-2.jpg","https://jewelbox.co.in/wonder-windmill-diamond-studs/","₹49,093","Wonder Windmill Diamond Studs"
"https://jewelbox.co.in/floral-glam-mixed-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0960-2-3.jpg","https://jewelbox.co.in/floral-glam-mixed-diamond-earrings/","₹83,667","Floral Glam Mixed Diamond Earrings"
"https://jewelbox.co.in/hollywood-danglers-diamond-drop-earrings/","https://jewelboxnew.s3.ap-south-1.amazonaws.com/uploads/dsg_img/_image_1695376550_1.jpg","https://jewelbox.co.in/hollywood-danglers-diamond-drop-earrings/","₹2,23,752","Hollywood Danglers Diamond Drop Earrings"
"https://jewelbox.co.in/ornamental-beauty-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0109-2.jpg","https://jewelbox.co.in/ornamental-beauty-diamond-drop-earrings/","₹1,45,056","Ornamental Beauty Diamond Drop Earrings"
"https://jewelbox.co.in/haute-french-madame-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0840-2-4.jpg","https://jewelbox.co.in/haute-french-madame-diamond-earrings/","₹43,825","Haute French Madame Diamond Earrings"
"https://jewelbox.co.in/pocket-full-of-posies-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0929-2-3.jpg","https://jewelbox.co.in/pocket-full-of-posies-diamond-earrings/","₹1,07,386","Pocket Full Of Posies Diamond Earrings"
"https://jewelbox.co.in/princess-crown-dainty-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0955-2-3.jpg","https://jewelbox.co.in/princess-crown-dainty-diamond-earrings/","₹64,719","Princess Crown Dainty Diamond Earrings"
"https://jewelbox.co.in/sideways-triangle-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1753682519.jpg","https://jewelbox.co.in/sideways-triangle-diamond-ear-studs/","₹21,430","Sideways Triangle Diamond Ear Studs"
"https://jewelbox.co.in/rays-of-hope-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0920-2-3.jpg","https://jewelbox.co.in/rays-of-hope-diamond-earrings/","₹1,21,809","Rays Of Hope Diamond Earrings"
"https://jewelbox.co.in/regal-brilliance-filigree-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/02/WER0970-2.jpg","https://jewelbox.co.in/regal-brilliance-filigree-diamond-earrings/","₹1,73,998","Regal Brilliance Filigree Diamond Earrings"
"https://jewelbox.co.in/glimmering-floral-pear-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0100-front-2.jpg","https://jewelbox.co.in/glimmering-floral-pear-diamond-studs/","₹93,764","Glimmering Floral Pear Diamond Studs"
"https://jewelbox.co.in/sleek-demure-drops-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0910-front-2.jpg","https://jewelbox.co.in/sleek-demure-drops-diamond-earrings/","₹68,458","Sleek Demure Drops Diamond Earrings"
"https://jewelbox.co.in/tumble-pear-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0948-front-2.jpg","https://jewelbox.co.in/tumble-pear-cut-diamond-earrings/","₹1,13,688","Tumble Pear Cut Diamond Earrings"
